MAZ,num_hh,gq_pop,gq_military,gq_university,gq_other,numhh_gq
11339.0,91,22,0,0,22,113
11341.0,89,2,0,0,2,91
11342.0,0,2,0,0,2,2
11343.0,516,17,0,0,17,533
11344.0,28,0,0,0,0,28
11345.0,25,0,0,0,0,25
11347.0,10,3,0,0,3,13
11349.0,0,0,0,0,0,0
11350.0,61,0,0,0,0,61
11351.0,80,7,0,0,7,87
11352.0,0,48,0,0,48,48
11353.0,44,0,0,0,0,44
11355.0,533,0,0,0,0,533
11358.0,78,0,0,0,0,78
11359.0,52,0,0,0,0,52
11360.0,75,0,0,0,0,75
11361.0,0,0,0,0,0,0
11367.0,65,0,0,0,0,65
11368.0,0,10,0,0,10,10
11369.0,0,0,0,0,0,0
11371.0,218,0,0,0,0,218
11374.0,39,0,0,0,0,39
11375.0,53,0,0,0,0,53
11376.0,182,0,0,0,0,182
11377.0,130,0,0,0,0,130
11378.0,229,0,0,0,0,229
11381.0,121,0,0,0,0,121
11382.0,106,0,0,0,0,106
11384.0,241,0,0,0,0,241
11385.0,52,0,0,0,0,52
11386.0,38,7,0,0,7,45
11388.0,39,0,0,0,0,39
11389.0,26,0,0,0,0,26
11390.0,24,0,0,0,0,24
11391.0,55,0,0,0,0,55
11392.0,62,0,0,0,0,62
11393.0,87,0,0,0,0,87
11394.0,60,0,0,0,0,60
11396.0,98,0,0,0,0,98
11397.0,20,22,0,0,22,42
11398.0,144,0,0,0,0,144
11399.0,76,0,0,0,0,76
11401.0,46,7,0,0,7,53
11402.0,124,0,0,0,0,124
11403.0,21,0,0,0,0,21
11405.0,132,0,0,0,0,132
11409.0,115,0,0,0,0,115
11411.0,45,0,0,0,0,45
11418.0,80,0,0,0,0,80
11419.0,61,0,0,0,0,61
11422.0,110,93,0,0,93,203
11423.0,160,7,0,0,7,167
11424.0,145,0,0,0,0,145
11425.0,96,0,0,0,0,96
11426.0,108,0,0,0,0,108
11427.0,101,0,0,0,0,101
11429.0,66,0,0,0,0,66
11431.0,42,0,0,0,0,42
11432.0,54,0,0,0,0,54
11433.0,51,0,0,0,0,51
11434.0,71,0,0,0,0,71
11435.0,26,0,0,0,0,26
11436.0,39,0,0,0,0,39
11437.0,98,0,0,0,0,98
11438.0,102,0,0,0,0,102
11439.0,202,0,0,0,0,202
11440.0,65,0,0,0,0,65
11441.0,56,0,0,0,0,56
11442.0,64,0,0,0,0,64
11444.0,0,0,0,0,0,0
11449.0,132,0,0,0,0,132
11453.0,617,0,0,0,0,617
11454.0,186,4,0,0,4,190
11457.0,54,0,0,0,0,54
11459.0,97,0,0,0,0,97
11461.0,417,93,0,0,93,510
11462.0,108,14,0,0,14,122
11463.0,177,154,0,0,154,331
11464.0,25,0,0,0,0,25
11466.0,60,0,0,0,0,60
11467.0,82,0,0,0,0,82
11468.0,84,5,0,0,5,89
11469.0,121,0,0,0,0,121
11471.0,66,0,0,0,0,66
11473.0,62,0,0,0,0,62
11474.0,58,5,0,0,5,63
11475.0,0,0,0,0,0,0
11476.0,0,472,0,0,472,472
11485.0,65,0,0,0,0,65
11486.0,49,0,0,0,0,49
11487.0,19,0,0,0,0,19
11489.0,240,0,0,0,0,240
11490.0,116,10,0,0,10,126
11491.0,123,0,0,0,0,123
11492.0,192,0,0,0,0,192
11495.0,110,0,0,0,0,110
11496.0,80,0,0,0,0,80
11497.0,262,0,0,0,0,262
11498.0,139,0,0,0,0,139
11499.0,125,0,0,0,0,125
11500.0,0,0,0,0,0,0
11501.0,270,0,0,0,0,270
11502.0,96,0,0,0,0,96
11504.0,90,0,0,0,0,90
11505.0,91,0,0,0,0,91
11506.0,70,0,0,0,0,70
11508.0,109,0,0,0,0,109
11509.0,0,0,0,0,0,0
11512.0,450,0,0,0,0,450
11513.0,54,0,0,0,0,54
11514.0,410,0,0,0,0,410
11515.0,3,0,0,0,0,3
11517.0,0,0,0,0,0,0
11522.0,112,0,0,0,0,112
11523.0,94,0,0,0,0,94
11524.0,127,0,0,0,0,127
11525.0,124,16,0,0,16,140
11527.0,120,0,0,0,0,120
11529.0,150,0,0,0,0,150
11530.0,169,0,0,0,0,169
11531.0,82,0,0,0,0,82
11533.0,87,0,0,0,0,87
11541.0,53,0,0,0,0,53
11544.0,0,0,0,0,0,0
11547.0,0,0,0,0,0,0
11548.0,0,0,0,0,0,0
11549.0,0,0,0,0,0,0
11550.0,0,2,0,0,2,2
11557.0,129,0,0,0,0,129
11558.0,101,0,0,0,0,101
11560.0,55,0,0,0,0,55
11569.0,370,0,0,0,0,370
11574.0,18,0,0,0,0,18
11578.0,69,0,0,0,0,69
11579.0,54,0,0,0,0,54
11582.0,38,0,0,0,0,38
11585.0,413,0,0,0,0,413
11586.0,78,0,0,0,0,78
11587.0,0,0,0,0,0,0
11588.0,0,0,0,0,0,0
11589.0,0,0,0,0,0,0
11590.0,326,0,0,0,0,326
11591.0,1,0,0,0,0,1
11594.0,0,0,0,0,0,0
11597.0,92,0,0,0,0,92
11598.0,72,8,0,0,8,80
11599.0,85,0,0,0,0,85
11600.0,82,0,0,0,0,82
11601.0,137,26,0,0,26,163
11602.0,53,0,0,0,0,53
11603.0,57,0,0,0,0,57
11604.0,60,0,0,0,0,60
11605.0,80,0,0,0,0,80
11606.0,55,0,0,0,0,55
11610.0,74,0,0,0,0,74
11611.0,15,0,0,0,0,15
11612.0,52,0,0,0,0,52
11613.0,107,0,0,0,0,107
11614.0,42,0,0,0,0,42
11615.0,96,0,0,0,0,96
11616.0,166,212,0,212,0,378
11617.0,209,0,0,0,0,209
11618.0,0,0,0,0,0,0
11620.0,0,2,0,0,2,2
11622.0,37,7,0,0,7,44
11623.0,0,0,0,0,0,0
11625.0,93,57,0,0,57,150
11626.0,36,0,0,0,0,36
11627.0,108,4,0,0,4,112
11628.0,57,0,0,0,0,57
11629.0,54,0,0,0,0,54
11630.0,43,0,0,0,0,43
11631.0,58,0,0,0,0,58
11632.0,84,0,0,0,0,84
11633.0,62,0,0,0,0,62
11634.0,57,0,0,0,0,57
11635.0,83,0,0,0,0,83
11638.0,47,0,0,0,0,47
11640.0,63,0,0,0,0,63
11641.0,44,0,0,0,0,44
11642.0,82,0,0,0,0,82
11643.0,74,0,0,0,0,74
11646.0,37,0,0,0,0,37
11647.0,65,0,0,0,0,65
11648.0,78,0,0,0,0,78
11649.0,114,0,0,0,0,114
11653.0,31,0,0,0,0,31
11656.0,18,0,0,0,0,18
11658.0,64,0,0,0,0,64
11661.0,127,0,0,0,0,127
11664.0,80,0,0,0,0,80
11666.0,96,0,0,0,0,96
11667.0,40,0,0,0,0,40
11669.0,40,0,0,0,0,40
11670.0,72,0,0,0,0,72
11673.0,43,0,0,0,0,43
11674.0,596,79,0,0,79,675
11676.0,922,114,0,0,114,1036
11677.0,42,0,0,0,0,42
11678.0,147,0,0,0,0,147
11679.0,370,5,0,0,5,375
11680.0,61,0,0,0,0,61
11681.0,87,0,0,0,0,87
11682.0,94,0,0,0,0,94
11683.0,82,0,0,0,0,82
11684.0,57,0,0,0,0,57
11685.0,69,0,0,0,0,69
11686.0,172,0,0,0,0,172
11687.0,94,0,0,0,0,94
11692.0,44,0,0,0,0,44
11693.0,1,55,0,0,55,56
11694.0,802,8,0,0,8,810
11697.0,93,0,0,0,0,93
11698.0,87,0,0,0,0,87
11699.0,65,0,0,0,0,65
11701.0,81,65,0,0,65,146
11703.0,1,0,0,0,0,1
11708.0,15,0,0,0,0,15
11715.0,20,0,0,0,0,20
11716.0,60,0,0,0,0,60
11717.0,73,0,0,0,0,73
11719.0,30,0,0,0,0,30
11726.0,85,85,0,0,85,170
11727.0,52,0,0,0,0,52
11728.0,54,0,0,0,0,54
11730.0,224,36,0,0,36,260
11731.0,0,0,0,0,0,0
11735.0,8,0,0,0,0,8
11736.0,421,0,0,0,0,421
11737.0,92,0,0,0,0,92
11741.0,42,0,0,0,0,42
11744.0,106,0,0,0,0,106
11746.0,80,0,0,0,0,80
11747.0,69,0,0,0,0,69
11752.0,57,0,0,0,0,57
11754.0,97,0,0,0,0,97
11756.0,587,0,0,0,0,587
11757.0,476,0,0,0,0,476
11759.0,29,0,0,0,0,29
11762.0,87,0,0,0,0,87
11764.0,85,0,0,0,0,85
11767.0,85,0,0,0,0,85
11768.0,96,0,0,0,0,96
11769.0,54,0,0,0,0,54
11770.0,56,0,0,0,0,56
11771.0,105,52,0,0,52,157
11773.0,161,0,0,0,0,161
11774.0,56,0,0,0,0,56
11785.0,0,2,0,0,2,2
11786.0,0,0,0,0,0,0
11790.0,362,152,0,0,152,514
11792.0,44,16,0,0,16,60
11794.0,98,0,0,0,0,98
11795.0,65,0,0,0,0,65
11796.0,49,0,0,0,0,49
11797.0,72,0,0,0,0,72
11798.0,69,0,0,0,0,69
11799.0,0,0,0,0,0,0
11800.0,64,0,0,0,0,64
11801.0,72,0,0,0,0,72
11802.0,56,0,0,0,0,56
11803.0,63,0,0,0,0,63
11804.0,29,0,0,0,0,29
11805.0,49,0,0,0,0,49
11806.0,123,0,0,0,0,123
11807.0,71,0,0,0,0,71
11809.0,79,0,0,0,0,79
11814.0,22,0,0,0,0,22
11816.0,20,0,0,0,0,20
11817.0,73,0,0,0,0,73
11818.0,82,0,0,0,0,82
11819.0,36,0,0,0,0,36
11820.0,88,0,0,0,0,88
11821.0,54,0,0,0,0,54
11822.0,9,0,0,0,0,9
11823.0,56,0,0,0,0,56
11824.0,44,19,0,0,19,63
11826.0,0,0,0,0,0,0
11828.0,43,0,0,0,0,43
11831.0,161,347,0,0,347,508
11839.0,320,0,0,0,0,320
11842.0,39,0,0,0,0,39
11843.0,75,11,0,0,11,86
11845.0,105,0,0,0,0,105
11846.0,93,10,0,0,10,103
11847.0,166,0,0,0,0,166
11848.0,55,0,0,0,0,55
11851.0,65,0,0,0,0,65
11852.0,35,0,0,0,0,35
11853.0,54,0,0,0,0,54
11854.0,60,0,0,0,0,60
11855.0,57,0,0,0,0,57
11856.0,54,0,0,0,0,54
11861.0,94,0,0,0,0,94
11864.0,133,0,0,0,0,133
11867.0,33,0,0,0,0,33
11868.0,20,0,0,0,0,20
11869.0,26,0,0,0,0,26
11871.0,0,0,0,0,0,0
11874.0,154,44,0,0,44,198
11879.0,2,3,0,0,3,5
11881.0,38,0,0,0,0,38
11882.0,71,0,0,0,0,71
11884.0,97,0,0,0,0,97
11887.0,119,0,0,0,0,119
11888.0,119,0,0,0,0,119
11889.0,54,0,0,0,0,54
11890.0,91,0,0,0,0,91
11891.0,69,0,0,0,0,69
11892.0,71,0,0,0,0,71
11893.0,98,0,0,0,0,98
11894.0,64,0,0,0,0,64
11895.0,65,0,0,0,0,65
11897.0,39,0,0,0,0,39
11901.0,139,0,0,0,0,139
11902.0,72,0,0,0,0,72
11903.0,60,0,0,0,0,60
11907.0,127,0,0,0,0,127
11908.0,99,0,0,0,0,99
11911.0,90,0,0,0,0,90
11912.0,155,0,0,0,0,155
11913.0,57,0,0,0,0,57
11914.0,81,0,0,0,0,81
11915.0,60,0,0,0,0,60
11916.0,108,0,0,0,0,108
11917.0,192,0,0,0,0,192
11920.0,174,0,0,0,0,174
11921.0,156,0,0,0,0,156
11922.0,170,0,0,0,0,170
11923.0,164,9,0,0,9,173
11924.0,71,0,0,0,0,71
11925.0,114,0,0,0,0,114
11927.0,0,9,0,0,9,9
11929.0,101,0,0,0,0,101
11930.0,225,5,0,0,5,230
11932.0,114,14,0,0,14,128
11933.0,87,0,0,0,0,87
11934.0,112,0,0,0,0,112
11937.0,100,0,0,0,0,100
11938.0,83,0,0,0,0,83
11939.0,112,0,0,0,0,112
11940.0,44,0,0,0,0,44
11941.0,44,0,0,0,0,44
11942.0,66,0,0,0,0,66
11943.0,94,0,0,0,0,94
11944.0,89,0,0,0,0,89
11945.0,76,0,0,0,0,76
11946.0,47,0,0,0,0,47
11947.0,48,0,0,0,0,48
11948.0,51,0,0,0,0,51
11949.0,57,0,0,0,0,57
11950.0,47,0,0,0,0,47
11951.0,44,0,0,0,0,44
11952.0,45,0,0,0,0,45
11953.0,44,0,0,0,0,44
11954.0,45,0,0,0,0,45
11957.0,47,0,0,0,0,47
11961.0,43,0,0,0,0,43
11964.0,61,0,0,0,0,61
11965.0,62,0,0,0,0,62
11966.0,54,0,0,0,0,54
11967.0,188,0,0,0,0,188
11969.0,130,0,0,0,0,130
11972.0,215,0,0,0,0,215
11973.0,101,0,0,0,0,101
11974.0,96,0,0,0,0,96
11975.0,112,0,0,0,0,112
11976.0,107,0,0,0,0,107
11977.0,73,8,0,0,8,81
11978.0,63,0,0,0,0,63
11979.0,110,0,0,0,0,110
11983.0,0,41,0,0,41,41
11984.0,224,0,0,0,0,224
11985.0,138,12,0,0,12,150
11988.0,90,0,0,0,0,90
11989.0,81,20,0,0,20,101
11991.0,2,0,0,0,0,2
11992.0,3,0,0,0,0,3
11993.0,69,0,0,0,0,69
11997.0,121,0,0,0,0,121
11998.0,87,0,0,0,0,87
11999.0,114,0,0,0,0,114
12001.0,234,0,0,0,0,234
12002.0,246,0,0,0,0,246
12003.0,116,0,0,0,0,116
12004.0,210,0,0,0,0,210
12005.0,192,40,0,40,0,232
12006.0,119,0,0,0,0,119
12007.0,123,0,0,0,0,123
12008.0,202,0,0,0,0,202
12009.0,29,0,0,0,0,29
12010.0,114,0,0,0,0,114
12011.0,88,0,0,0,0,88
12012.0,121,0,0,0,0,121
12014.0,157,0,0,0,0,157
12016.0,125,0,0,0,0,125
12017.0,57,0,0,0,0,57
12020.0,101,0,0,0,0,101
12023.0,270,0,0,0,0,270
12027.0,36,0,0,0,0,36
12028.0,151,0,0,0,0,151
12035.0,108,0,0,0,0,108
12036.0,102,9,0,0,9,111
12037.0,98,0,0,0,0,98
12039.0,43,0,0,0,0,43
12040.0,49,0,0,0,0,49
12041.0,29,0,0,0,0,29
12045.0,54,0,0,0,0,54
12046.0,1,0,0,0,0,1
12050.0,0,0,0,0,0,0
12052.0,47,0,0,0,0,47
12054.0,76,0,0,0,0,76
12057.0,55,0,0,0,0,55
12060.0,142,3,0,0,3,145
12064.0,132,0,0,0,0,132
12070.0,30,0,0,0,0,30
12071.0,40,0,0,0,0,40
12072.0,89,4,0,0,4,93
12073.0,225,0,0,0,0,225
12074.0,130,21,0,0,21,151
12075.0,205,109,0,0,109,314
12078.0,31,0,0,0,0,31
12079.0,39,0,0,0,0,39
12083.0,72,0,0,0,0,72
12084.0,53,0,0,0,0,53
12086.0,117,0,0,0,0,117
12091.0,28,4,0,0,4,32
12092.0,0,145,0,0,145,145
12093.0,46,0,0,0,0,46
12094.0,112,3,0,0,3,115
12095.0,66,0,0,0,0,66
12096.0,71,0,0,0,0,71
12097.0,45,0,0,0,0,45
12098.0,55,12,0,0,12,67
12099.0,115,0,0,0,0,115
12103.0,66,0,0,0,0,66
12104.0,138,0,0,0,0,138
12107.0,2,0,0,0,0,2
12110.0,43,0,0,0,0,43
12113.0,0,31,0,0,31,31
12114.0,0,0,0,0,0,0
12119.0,211,0,0,0,0,211
12120.0,137,5,0,0,5,142
12121.0,109,0,0,0,0,109
12122.0,142,0,0,0,0,142
12123.0,150,0,0,0,0,150
12124.0,98,14,0,0,14,112
12127.0,311,0,0,0,0,311
12130.0,116,10,0,0,10,126
12131.0,287,0,0,0,0,287
12132.0,307,0,0,0,0,307
12133.0,496,14,0,14,0,510
12134.0,139,0,0,0,0,139
12135.0,9,0,0,0,0,9
12136.0,100,0,0,0,0,100
12137.0,97,0,0,0,0,97
12138.0,170,0,0,0,0,170
12139.0,70,0,0,0,0,70
12140.0,178,0,0,0,0,178
12141.0,78,0,0,0,0,78
12142.0,79,0,0,0,0,79
12143.0,79,0,0,0,0,79
12144.0,88,0,0,0,0,88
12145.0,85,0,0,0,0,85
12146.0,46,0,0,0,0,46
12147.0,71,0,0,0,0,71
12149.0,20,0,0,0,0,20
12153.0,494,1549,0,0,1549,2043
12156.0,48,0,0,0,0,48
12157.0,66,0,0,0,0,66
12159.0,44,0,0,0,0,44
12160.0,89,0,0,0,0,89
12161.0,55,0,0,0,0,55
12162.0,25,0,0,0,0,25
12163.0,55,0,0,0,0,55
12164.0,51,0,0,0,0,51
12168.0,53,0,0,0,0,53
12169.0,84,9,0,9,0,93
12170.0,34,0,0,0,0,34
12171.0,58,0,0,0,0,58
12172.0,110,0,0,0,0,110
12173.0,141,0,0,0,0,141
12176.0,60,0,0,0,0,60
12178.0,79,0,0,0,0,79
12179.0,49,0,0,0,0,49
12180.0,70,0,0,0,0,70
12181.0,102,0,0,0,0,102
12182.0,236,0,0,0,0,236
12188.0,233,0,0,0,0,233
12191.0,205,0,0,0,0,205
12192.0,103,0,0,0,0,103
12193.0,159,0,0,0,0,159
12194.0,214,6,0,0,6,220
12195.0,224,9,0,0,9,233
12196.0,430,111,0,111,0,541
12197.0,466,0,0,0,0,466
12201.0,151,0,0,0,0,151
12202.0,105,0,0,0,0,105
12203.0,105,0,0,0,0,105
12204.0,144,0,0,0,0,144
12205.0,100,0,0,0,0,100
12207.0,79,0,0,0,0,79
12208.0,87,0,0,0,0,87
12209.0,120,0,0,0,0,120
12210.0,137,0,0,0,0,137
12211.0,109,0,0,0,0,109
12212.0,73,0,0,0,0,73
12214.0,83,0,0,0,0,83
12215.0,80,0,0,0,0,80
12216.0,71,0,0,0,0,71
12217.0,60,0,0,0,0,60
12219.0,72,0,0,0,0,72
12221.0,387,1525,0,1525,0,1912
12222.0,157,5,0,0,5,162
12223.0,90,0,0,0,0,90
12225.0,87,0,0,0,0,87
12226.0,174,0,0,0,0,174
12227.0,187,0,0,0,0,187
12229.0,100,15,0,0,15,115
12230.0,141,37,0,0,37,178
12232.0,320,0,0,0,0,320
12233.0,102,0,0,0,0,102
12236.0,61,0,0,0,0,61
12237.0,49,0,0,0,0,49
12238.0,56,0,0,0,0,56
12241.0,49,0,0,0,0,49
12242.0,98,0,0,0,0,98
12243.0,84,0,0,0,0,84
12245.0,66,0,0,0,0,66
12246.0,38,0,0,0,0,38
12248.0,85,0,0,0,0,85
12251.0,38,0,0,0,0,38
12252.0,43,0,0,0,0,43
12259.0,66,0,0,0,0,66
12270.0,0,0,0,0,0,0
12271.0,240,6,0,0,6,246
12274.0,350,0,0,0,0,350
12278.0,35,0,0,0,0,35
12280.0,34,0,0,0,0,34
12281.0,45,0,0,0,0,45
12282.0,30,0,0,0,0,30
12283.0,60,0,0,0,0,60
12284.0,2,0,0,0,0,2
12285.0,13,0,0,0,0,13
12286.0,13,26,0,0,26,39
12288.0,467,143,0,0,143,610
12290.0,0,15,0,0,15,15
12291.0,42,75,0,0,75,117
12293.0,115,0,0,0,0,115
12295.0,19,0,0,0,0,19
12303.0,99,0,0,0,0,99
12305.0,262,0,0,0,0,262
12306.0,172,0,0,0,0,172
12307.0,219,0,0,0,0,219
12309.0,100,0,0,0,0,100
12310.0,116,0,0,0,0,116
12311.0,521,0,0,0,0,521
12312.0,317,0,0,0,0,317
12314.0,60,0,0,0,0,60
12315.0,62,0,0,0,0,62
12316.0,63,0,0,0,0,63
12317.0,62,0,0,0,0,62
12318.0,61,0,0,0,0,61
12319.0,42,0,0,0,0,42
12320.0,57,0,0,0,0,57
12321.0,46,0,0,0,0,46
12322.0,51,0,0,0,0,51
12323.0,56,0,0,0,0,56
12324.0,69,0,0,0,0,69
12325.0,61,0,0,0,0,61
12326.0,97,40,0,0,40,137
12327.0,88,0,0,0,0,88
12328.0,92,0,0,0,0,92
12329.0,26,0,0,0,0,26
12330.0,39,0,0,0,0,39
12331.0,60,0,0,0,0,60
12333.0,63,0,0,0,0,63
12339.0,0,0,0,0,0,0
12341.0,224,17,0,0,17,241
12342.0,0,9,0,0,9,9
12343.0,123,0,0,0,0,123
12344.0,83,0,0,0,0,83
12346.0,893,0,0,0,0,893
12348.0,33,0,0,0,0,33
12349.0,2,9,0,0,9,11
12353.0,37,7,0,0,7,44
12354.0,182,9,0,0,9,191
12356.0,15,0,0,0,0,15
12358.0,54,0,0,0,0,54
12361.0,46,0,0,0,0,46
12362.0,61,0,0,0,0,61
12363.0,48,0,0,0,0,48
12364.0,69,0,0,0,0,69
12365.0,57,0,0,0,0,57
12366.0,57,0,0,0,0,57
12368.0,46,0,0,0,0,46
12369.0,43,0,0,0,0,43
12370.0,37,0,0,0,0,37
12372.0,42,0,0,0,0,42
12373.0,35,0,0,0,0,35
12377.0,40,0,0,0,0,40
12382.0,62,0,0,0,0,62
12383.0,46,3,0,0,3,49
12384.0,47,0,0,0,0,47
12387.0,36,0,0,0,0,36
12390.0,0,0,0,0,0,0
12391.0,288,278,0,0,278,566
12392.0,286,27,0,0,27,313
12393.0,114,0,0,0,0,114
12394.0,264,0,0,0,0,264
12395.0,15,0,0,0,0,15
12397.0,1,63,0,0,63,64
12398.0,164,13,0,0,13,177
12400.0,135,0,0,0,0,135
12401.0,84,0,0,0,0,84
12402.0,117,0,0,0,0,117
12409.0,28,0,0,0,0,28
12410.0,60,0,0,0,0,60
12412.0,111,0,0,0,0,111
12414.0,259,0,0,0,0,259
12415.0,169,0,0,0,0,169
12418.0,63,0,0,0,0,63
12419.0,51,0,0,0,0,51
12421.0,30,0,0,0,0,30
12423.0,2,0,0,0,0,2
12427.0,160,0,0,0,0,160
12428.0,281,0,0,0,0,281
12430.0,0,0,0,0,0,0
12431.0,132,10,0,0,10,142
12433.0,54,3,0,0,3,57
12434.0,155,0,0,0,0,155
12435.0,65,0,0,0,0,65
12436.0,133,0,0,0,0,133
12438.0,100,0,0,0,0,100
12439.0,155,0,0,0,0,155
12440.0,78,0,0,0,0,78
12442.0,13,6,0,0,6,19
12446.0,180,0,0,0,0,180
12447.0,169,0,0,0,0,169
12451.0,0,0,0,0,0,0
12452.0,27,0,0,0,0,27
12454.0,52,0,0,0,0,52
12455.0,64,0,0,0,0,64
12458.0,52,0,0,0,0,52
12459.0,65,0,0,0,0,65
12460.0,84,0,0,0,0,84
12461.0,64,0,0,0,0,64
12462.0,78,0,0,0,0,78
12463.0,60,0,0,0,0,60
12464.0,67,0,0,0,0,67
12465.0,57,0,0,0,0,57
12466.0,66,0,0,0,0,66
12467.0,55,0,0,0,0,55
12469.0,35,0,0,0,0,35
12473.0,173,32,0,0,32,205
12474.0,47,0,0,0,0,47
12475.0,87,0,0,0,0,87
12476.0,222,0,0,0,0,222
12488.0,1,0,0,0,0,1
12489.0,297,2,0,0,2,299
12491.0,130,0,0,0,0,130
12492.0,72,0,0,0,0,72
12494.0,0,3,0,0,3,3
12495.0,0,0,0,0,0,0
12496.0,198,0,0,0,0,198
12498.0,151,0,0,0,0,151
12499.0,191,0,0,0,0,191
12500.0,208,14,0,0,14,222
12501.0,227,0,0,0,0,227
12506.0,146,4,0,0,4,150
12509.0,129,0,0,0,0,129
12514.0,91,0,0,0,0,91
12515.0,105,0,0,0,0,105
12516.0,0,0,0,0,0,0
12517.0,0,36,0,0,36,36
12518.0,119,0,0,0,0,119
12521.0,253,11,0,0,11,264
12522.0,115,0,0,0,0,115
12523.0,206,0,0,0,0,206
12524.0,125,125,0,0,125,250
12525.0,107,0,0,0,0,107
12527.0,91,0,0,0,0,91
12529.0,117,15,0,0,15,132
12530.0,226,0,0,0,0,226
12531.0,115,0,0,0,0,115
12532.0,219,0,0,0,0,219
12533.0,132,0,0,0,0,132
12534.0,99,12,0,0,12,111
12538.0,128,0,0,0,0,128
12539.0,44,0,0,0,0,44
12540.0,144,0,0,0,0,144
12541.0,182,0,0,0,0,182
12542.0,192,0,0,0,0,192
12543.0,97,0,0,0,0,97
12544.0,39,0,0,0,0,39
12545.0,160,0,0,0,0,160
12546.0,134,0,0,0,0,134
12547.0,82,0,0,0,0,82
12548.0,200,9,0,0,9,209
12549.0,378,0,0,0,0,378
12550.0,383,3,0,0,3,386
12551.0,189,0,0,0,0,189
12552.0,74,0,0,0,0,74
12553.0,91,0,0,0,0,91
12554.0,118,0,0,0,0,118
12555.0,107,0,0,0,0,107
12557.0,165,0,0,0,0,165
12558.0,105,0,0,0,0,105
12561.0,64,0,0,0,0,64
12562.0,81,0,0,0,0,81
12563.0,130,0,0,0,0,130
12564.0,99,0,0,0,0,99
12567.0,101,0,0,0,0,101
12568.0,40,0,0,0,0,40
12569.0,40,0,0,0,0,40
12570.0,61,0,0,0,0,61
12572.0,121,67,0,0,67,188
12574.0,0,22,0,0,22,22
12577.0,467,90,0,0,90,557
12578.0,2,2,0,0,2,4
12582.0,0,0,0,0,0,0
12588.0,46,0,0,0,0,46
12591.0,1096,0,0,0,0,1096
12595.0,0,0,0,0,0,0
12599.0,51,0,0,0,0,51
12600.0,128,0,0,0,0,128
12601.0,196,0,0,0,0,196
12602.0,119,0,0,0,0,119
12604.0,175,0,0,0,0,175
12605.0,675,39,0,39,0,714
12607.0,54,0,0,0,0,54
12608.0,34,8,0,0,8,42
12611.0,101,0,0,0,0,101
12616.0,27,0,0,0,0,27
12617.0,46,0,0,0,0,46
12618.0,88,0,0,0,0,88
12619.0,42,0,0,0,0,42
12623.0,31,0,0,0,0,31
12628.0,110,0,0,0,0,110
12629.0,162,0,0,0,0,162
12630.0,142,17,0,0,17,159
12632.0,172,11,0,0,11,183
12633.0,181,0,0,0,0,181
12634.0,133,0,0,0,0,133
12635.0,99,0,0,0,0,99
12636.0,354,8,0,0,8,362
12641.0,51,0,0,0,0,51
12642.0,73,0,0,0,0,73
12643.0,54,0,0,0,0,54
12644.0,74,0,0,0,0,74
12645.0,51,0,0,0,0,51
12646.0,40,0,0,0,0,40
12648.0,35,0,0,0,0,35
12649.0,53,0,0,0,0,53
12654.0,75,0,0,0,0,75
12656.0,1,0,0,0,0,1
12657.0,63,27,0,0,27,90
12658.0,58,0,0,0,0,58
12659.0,61,6,0,0,6,67
12660.0,0,0,0,0,0,0
12661.0,55,0,0,0,0,55
12662.0,2,6,0,0,6,8
12665.0,61,0,0,0,0,61
12668.0,136,0,0,0,0,136
12670.0,126,11,0,0,11,137
12671.0,103,0,0,0,0,103
12672.0,0,0,0,0,0,0
12673.0,157,17,0,0,17,174
12674.0,51,0,0,0,0,51
12676.0,159,0,0,0,0,159
12680.0,135,79,0,0,79,214
12682.0,34,0,0,0,0,34
12683.0,29,0,0,0,0,29
12684.0,6,24,0,0,24,30
12686.0,93,0,0,0,0,93
12691.0,90,29,0,0,29,119
12692.0,299,0,0,0,0,299
12694.0,64,136,0,0,136,200
12695.0,162,0,0,0,0,162
12700.0,65,0,0,0,0,65
12701.0,65,0,0,0,0,65
12702.0,51,100,0,0,100,151
12703.0,0,0,0,0,0,0
12704.0,0,0,0,0,0,0
12705.0,1,22,0,0,22,23
12706.0,55,0,0,0,0,55
12707.0,0,0,0,0,0,0
12715.0,103,1,0,0,1,104
12718.0,65,0,0,0,0,65
12720.0,121,0,0,0,0,121
12725.0,40,0,0,0,0,40
12727.0,7,0,0,0,0,7
12732.0,30,0,0,0,0,30
12733.0,57,0,0,0,0,57
12734.0,88,0,0,0,0,88
12735.0,58,0,0,0,0,58
12737.0,62,0,0,0,0,62
12738.0,61,0,0,0,0,61
12739.0,56,100,0,0,100,156
12740.0,83,0,0,0,0,83
12741.0,37,0,0,0,0,37
12742.0,52,0,0,0,0,52
12744.0,84,0,0,0,0,84
12745.0,52,0,0,0,0,52
12747.0,106,0,0,0,0,106
12749.0,12,0,0,0,0,12
12750.0,46,0,0,0,0,46
12751.0,164,4,0,0,4,168
12753.0,47,0,0,0,0,47
12754.0,70,4,0,0,4,74
12756.0,13,0,0,0,0,13
12757.0,29,27,0,0,27,56
12758.0,48,0,0,0,0,48
12759.0,0,0,0,0,0,0
12760.0,0,0,0,0,0,0
12769.0,182,0,0,0,0,182
12771.0,328,0,0,0,0,328
12772.0,202,0,0,0,0,202
12773.0,349,0,0,0,0,349
12774.0,261,0,0,0,0,261
